,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
Style___Taylor Swift,0.588,0.791,7.0,-5.595,1.0,0.0402,0.00245,0.00258,0.118,0.487,94.933,audio_features,0ug5NqcwcFR2xrfTkc7k8e,spotify:track:0ug5NqcwcFR2xrfTkc7k8e,https://api.spotify.com/v1/tracks/0ug5NqcwcFR2xrfTkc7k8e,https://api.spotify.com/v1/audio-analysis/0ug5NqcwcFR2xrfTkc7k8e,231000.0,4.0,1989 (Deluxe),1yGbNOtRIgdIiGHOEBaZWf
epiphany___Taylor Swift,0.354,0.267,1.0,-13.69,1.0,0.0281,0.731,0.000402,0.0858,0.113,94.219,audio_features,08fa9LFcFBTcilB3iq2e2A,spotify:track:08fa9LFcFBTcilB3iq2e2A,https://api.spotify.com/v1/tracks/08fa9LFcFBTcilB3iq2e2A,https://api.spotify.com/v1/audio-analysis/08fa9LFcFBTcilB3iq2e2A,289749.0,4.0,folklore,2fenSS68JI1h4Fo296JfGr
His Dark Materials (From: His Dark Materials)___Geek Music,0.318,0.424,5.0,-9.563,0.0,0.0304,0.346,0.95,0.139,0.487,85.852,audio_features,0d1frA6EfyfgZtV00a8kTs,spotify:track:0d1frA6EfyfgZtV00a8kTs,https://api.spotify.com/v1/tracks/0d1frA6EfyfgZtV00a8kTs,https://api.spotify.com/v1/audio-analysis/0d1frA6EfyfgZtV00a8kTs,93023.0,4.0,His Dark Materials (From: His Dark Materials),3rOIbpd5VJC9QewQ1SsuUf
Mine___Taylor Swift,0.621,0.78,7.0,-2.934,1.0,0.0297,0.00327,4.55e-06,0.184,0.672,121.038,audio_features,67Io3gxHwfbUreBf114c0u,spotify:track:67Io3gxHwfbUreBf114c0u,https://api.spotify.com/v1/tracks/67Io3gxHwfbUreBf114c0u,https://api.spotify.com/v1/audio-analysis/67Io3gxHwfbUreBf114c0u,230773.0,4.0,Speak Now (Deluxe Package),6S6JQWzUrJVcJLK4fi74Fw
Fjellbekken___Various Artists,0.316,0.393,8.0,-13.139,0.0,0.059,0.976,0.671,0.335,0.0874,113.862,audio_features,4Kgg3agnMClNbw80AOogNw,spotify:track:4Kgg3agnMClNbw80AOogNw,https://api.spotify.com/v1/tracks/4Kgg3agnMClNbw80AOogNw,https://api.spotify.com/v1/audio-analysis/4Kgg3agnMClNbw80AOogNw,185809.0,3.0,Danselæté Fra Valdres,3DPzH49THXp5uQ9lFfmda9
Satellite___Harry Styles,0.576,0.457,0.0,-6.473,1.0,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,audio_features,0rzaRSujxA0bKyjJl6vHYq,spotify:track:0rzaRSujxA0bKyjJl6vHYq,https://api.spotify.com/v1/tracks/0rzaRSujxA0bKyjJl6vHYq,https://api.spotify.com/v1/audio-analysis/0rzaRSujxA0bKyjJl6vHYq,218577.0,4.0,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
bby i . . .___Piper Rockelle,0.836,0.709,1.0,-4.467,1.0,0.0868,0.0719,0.0,0.0853,0.507,159.979,audio_features,4iWGlW0Ms7EFLUDrGCdzgn,spotify:track:4iWGlW0Ms7EFLUDrGCdzgn,https://api.spotify.com/v1/tracks/4iWGlW0Ms7EFLUDrGCdzgn,https://api.spotify.com/v1/audio-analysis/4iWGlW0Ms7EFLUDrGCdzgn,153375.0,4.0,bby i . . .,5NW6FJLFbfC1rdxFSjVvlK
Doctor Strange in the Multiverse of Madness___Walter Salinas,0.321,0.155,10.0,-26.036,0.0,0.0415,0.244,0.86,0.115,0.0552,120.951,audio_features,6UOZATawQ9tCu2pTJcx0NC,spotify:track:6UOZATawQ9tCu2pTJcx0NC,https://api.spotify.com/v1/tracks/6UOZATawQ9tCu2pTJcx0NC,https://api.spotify.com/v1/audio-analysis/6UOZATawQ9tCu2pTJcx0NC,98000.0,4.0,Doctor Strange in the Multiverse of Madness,5i2u4LpPwTLCRrrOo3lIbC
Message In A Bottle (Taylor's Version) (From The Vault)___Taylor Swift,0.622,0.791,7.0,-6.106,1.0,0.0535,0.00188,3.72e-06,0.083,0.494,115.915,audio_features,3z6XUommYDWPHeFhmhhT6j,spotify:track:3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/tracks/3z6XUommYDWPHeFhmhhT6j,https://api.spotify.com/v1/audio-analysis/3z6XUommYDWPHeFhmhhT6j,225960.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
dead birds___joseph bishara,0.304,0.587,11.0,-20.366,0.0,0.0462,0.993,0.963,0.188,0.0704,126.505,audio_features,1UwQKmzUCpCixzaSWlnpV2,spotify:track:1UwQKmzUCpCixzaSWlnpV2,https://api.spotify.com/v1/tracks/1UwQKmzUCpCixzaSWlnpV2,https://api.spotify.com/v1/audio-analysis/1UwQKmzUCpCixzaSWlnpV2,33213.0,1.0,The Conjuring (Original Motion Picture Soundtrack),5p6mALCoHd3Ugv10lKEQon
Wasting Angels (with The Kid LAROI)___Post Malone,0.583,0.43,9.0,-7.748,1.0,0.0353,0.801,0.0,0.0867,0.367,84.967,audio_features,2OcSE0EXzgUuqkM1NIJPHJ,spotify:track:2OcSE0EXzgUuqkM1NIJPHJ,https://api.spotify.com/v1/tracks/2OcSE0EXzgUuqkM1NIJPHJ,https://api.spotify.com/v1/audio-analysis/2OcSE0EXzgUuqkM1NIJPHJ,243158.0,4.0,Twelve Carat Toothache,3HHNR44YbP7XogMVwzbodx
August Diaries___DHARIA,0.711,0.701,3.0,-4.424,0.0,0.237,0.474,0.0015,0.115,0.541,97.975,audio_features,6K6etxmlu4Y7J3dR77MK3N,spotify:track:6K6etxmlu4Y7J3dR77MK3N,https://api.spotify.com/v1/tracks/6K6etxmlu4Y7J3dR77MK3N,https://api.spotify.com/v1/audio-analysis/6K6etxmlu4Y7J3dR77MK3N,223385.0,4.0,August Diaries,2qEWSsJCgemvb6SQAjqzXH
Nagada Sang Dhol___Shreya Ghoshal,0.743,0.921,3.0,-5.005,0.0,0.133,0.289,0.0064,0.0402,0.686,113.3,audio_features,5s9Kd33ExIhpe1JJSj5zLZ,spotify:track:5s9Kd33ExIhpe1JJSj5zLZ,https://api.spotify.com/v1/tracks/5s9Kd33ExIhpe1JJSj5zLZ,https://api.spotify.com/v1/audio-analysis/5s9Kd33ExIhpe1JJSj5zLZ,273256.0,3.0,Goliyon Ki Raasleela Ram-Leela (Original Motion Picture Soundtrack),76ok2HKEfqZ8FaAy6JpCNp
Ko Æ Det Før Ei Liti Mor___Marit Mattisgard,0.329,0.048,3.0,-17.402,1.0,0.0531,0.987,0.0,0.151,0.173,88.806,audio_features,2WgedaYCPH4oZjjdx9GhT3,spotify:track:2WgedaYCPH4oZjjdx9GhT3,https://api.spotify.com/v1/tracks/2WgedaYCPH4oZjjdx9GhT3,https://api.spotify.com/v1/audio-analysis/2WgedaYCPH4oZjjdx9GhT3,84924.0,4.0,Tre Ord Te De,5UhTuLxFXM6B5bF6jKD3Ci
Chop Away at My Heart___Aaron Daniel Jacob,0.756,0.639,1.0,-6.608,1.0,0.0551,0.103,0.0,0.049,0.922,126.967,audio_features,1Gx5LqhfcbmB4RZZc02oH7,spotify:track:1Gx5LqhfcbmB4RZZc02oH7,https://api.spotify.com/v1/tracks/1Gx5LqhfcbmB4RZZc02oH7,https://api.spotify.com/v1/audio-analysis/1Gx5LqhfcbmB4RZZc02oH7,149940.0,4.0,Phineas and Ferb The Movie: Candace Against the Universe (Original Soundtrack),17UaoAh0UsPryIa6Em6zRL
"Something in the way (from ""The Batman"" DC FanDome trailer) - Cover Version___Alala",0.457,0.423,1.0,-9.895,1.0,0.0317,0.528,0.16,0.138,0.0979,106.024,audio_features,0SVDc9FEvo2W1RqqSG14P6,spotify:track:0SVDc9FEvo2W1RqqSG14P6,https://api.spotify.com/v1/tracks/0SVDc9FEvo2W1RqqSG14P6,https://api.spotify.com/v1/audio-analysis/0SVDc9FEvo2W1RqqSG14P6,253585.0,4.0,"Something in the way (from ""The Batman"" DC FanDome trailer) [Cover Version]",6TVHELp6EPuLl1MYU40j5G
The Joker And The Queen (feat. Taylor Swift)___Ed Sheeran,0.528,0.309,0.0,-7.398,1.0,0.0329,0.924,2.1e-06,0.282,0.307,133.83,audio_features,6N1K5OVVCopBjGViHs2IvP,spotify:track:6N1K5OVVCopBjGViHs2IvP,https://api.spotify.com/v1/tracks/6N1K5OVVCopBjGViHs2IvP,https://api.spotify.com/v1/audio-analysis/6N1K5OVVCopBjGViHs2IvP,185422.0,4.0,The Joker And The Queen (feat. Taylor Swift),0vkAczpFKCazPKaoLtnBr0
I’m Me___Vanessa,0.543,0.986,2.0,-1.441,1.0,0.169,0.043,1.87e-05,0.057,0.532,164.685,audio_features,4YJjxRUILIJXovSbXaDsij,spotify:track:4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/tracks/4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/audio-analysis/4YJjxRUILIJXovSbXaDsij,120387.0,4.0,Phineas and Ferb: Rockin' and Rollin',2NlTgt3Btt2QZlolG41J1j
"Louisiana Hero - From ""The Falcon and the Winter Soldier""/Score___Henry Jackman",0.551,0.453,2.0,-14.512,0.0,0.0304,0.342,0.866,0.326,0.434,101.843,audio_features,0YRJeq6AvbjquIwj3ClOoq,spotify:track:0YRJeq6AvbjquIwj3ClOoq,https://api.spotify.com/v1/tracks/0YRJeq6AvbjquIwj3ClOoq,https://api.spotify.com/v1/audio-analysis/0YRJeq6AvbjquIwj3ClOoq,136103.0,4.0,"Louisiana Hero (From ""The Falcon and the Winter Soldier"")",07bPQvZH7IkJbPh0imz5sx
Ghost___Justin Bieber,0.601,0.741,2.0,-5.569,1.0,0.0478,0.185,2.91e-05,0.415,0.441,153.96,audio_features,6I3mqTwhRpn34SLVafSH7G,spotify:track:6I3mqTwhRpn34SLVafSH7G,https://api.spotify.com/v1/tracks/6I3mqTwhRpn34SLVafSH7G,https://api.spotify.com/v1/audio-analysis/6I3mqTwhRpn34SLVafSH7G,153190.0,4.0,Justice,5dGWwsZ9iB2Xc3UKR0gif2
Avengers___Endgame,0.267,0.622,2.0,-6.62,0.0,0.0298,0.0308,0.961,0.202,0.193,88.801,audio_features,10VpgQSeHH578YZJm9cbph,spotify:track:10VpgQSeHH578YZJm9cbph,https://api.spotify.com/v1/tracks/10VpgQSeHH578YZJm9cbph,https://api.spotify.com/v1/audio-analysis/10VpgQSeHH578YZJm9cbph,49661.0,4.0,Avengers,7zBghQPi57xyaZEniiMOfU
Could Have Been Me___Halsey,0.552,0.662,6.0,-6.225,0.0,0.0548,9.18e-05,0.0,0.143,0.572,79.973,audio_features,16nCYYc1lCxCyvaR1lgo0i,spotify:track:16nCYYc1lCxCyvaR1lgo0i,https://api.spotify.com/v1/tracks/16nCYYc1lCxCyvaR1lgo0i,https://api.spotify.com/v1/audio-analysis/16nCYYc1lCxCyvaR1lgo0i,148732.0,4.0,Sing 2 (Original Motion Picture Soundtrack),3WCLzYOlSmLD2cy1RXdwUd
Wonder___Shawn Mendes,0.442,0.631,1.0,-5.096,0.0,0.05,0.136,2.29e-05,0.133,0.129,139.774,audio_features,6ZuahEctZD6w75peme58hm,spotify:track:6ZuahEctZD6w75peme58hm,https://api.spotify.com/v1/tracks/6ZuahEctZD6w75peme58hm,https://api.spotify.com/v1/audio-analysis/6ZuahEctZD6w75peme58hm,172693.0,4.0,Wonder,3Lp4JKk2ZgNkybMRS3eZR5
Dancing With Our Hands Tied___Taylor Swift,0.624,0.691,0.0,-6.686,0.0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,audio_features,7I7JbDv63ZJJsSi24DyJrz,spotify:track:7I7JbDv63ZJJsSi24DyJrz,https://api.spotify.com/v1/tracks/7I7JbDv63ZJJsSi24DyJrz,https://api.spotify.com/v1/audio-analysis/7I7JbDv63ZJJsSi24DyJrz,211507.0,4.0,reputation,6DEjYFkNZh67HP7R9PSZvv
I Heard You’re Married (feat. Lil Wayne)___The Weeknd,0.736,0.848,9.0,-5.494,0.0,0.171,0.103,0.0,0.299,0.784,109.946,audio_features,5XbA7TAqsD0fj0dGBrbb0D,spotify:track:5XbA7TAqsD0fj0dGBrbb0D,https://api.spotify.com/v1/tracks/5XbA7TAqsD0fj0dGBrbb0D,https://api.spotify.com/v1/audio-analysis/5XbA7TAqsD0fj0dGBrbb0D,263642.0,4.0,Dawn FM,2nLOHgzXzwFEpl62zAgCEC
Enemy - From the series Arcane League of Legends___Imagine Dragons,0.722,0.745,7.0,-4.164,1.0,0.256,0.247,0.0,0.419,0.52,77.029,audio_features,5UlnuulVAVmmesw4VzqHdG,spotify:track:5UlnuulVAVmmesw4VzqHdG,https://api.spotify.com/v1/tracks/5UlnuulVAVmmesw4VzqHdG,https://api.spotify.com/v1/audio-analysis/5UlnuulVAVmmesw4VzqHdG,173381.0,4.0,Enemy (from the series Arcane League of Legends),2Y9Kal9IDz6JphsCfY6GzG
Raabta (Kehte Hain Khuda Ne)___Pritam,0.69,0.427,4.0,-6.831,1.0,0.0269,0.866,0.0,0.11,0.459,110.938,audio_features,11PgL2XjsTBszhAPqttBJS,spotify:track:11PgL2XjsTBszhAPqttBJS,https://api.spotify.com/v1/tracks/11PgL2XjsTBszhAPqttBJS,https://api.spotify.com/v1/audio-analysis/11PgL2XjsTBszhAPqttBJS,289197.0,4.0,Agent Vinod,2DqQ34i4uuuZWTScsGIgHr
Winter Has Arrived (Vikendi)___PUBG: BATTLEGROUNDS,0.45,0.441,2.0,-14.947,1.0,0.0439,0.131,0.934,0.102,0.0382,95.024,audio_features,14oLaLOtYArhs38DNpEDCz,spotify:track:14oLaLOtYArhs38DNpEDCz,https://api.spotify.com/v1/tracks/14oLaLOtYArhs38DNpEDCz,https://api.spotify.com/v1/audio-analysis/14oLaLOtYArhs38DNpEDCz,224272.0,4.0,"Thank you, 5urvivors",3l5Gbu1lIgFAndzDpPGam8
We Are Never Ever Getting Back Together (Taylor's Version)___Taylor Swift,0.567,0.686,7.0,-6.139,1.0,0.175,0.0317,1.86e-06,0.0732,0.716,172.014,audio_features,5YqltLsjdqFtvqE7Nrysvs,spotify:track:5YqltLsjdqFtvqE7Nrysvs,https://api.spotify.com/v1/tracks/5YqltLsjdqFtvqE7Nrysvs,https://api.spotify.com/v1/audio-analysis/5YqltLsjdqFtvqE7Nrysvs,193147.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
Begin Again (Taylor's Version)___Taylor Swift,0.519,0.527,7.0,-7.673,1.0,0.0274,0.075,0.0,0.132,0.267,78.915,audio_features,05GsNucq8Bngd9fnd4fRa0,spotify:track:05GsNucq8Bngd9fnd4fRa0,https://api.spotify.com/v1/tracks/05GsNucq8Bngd9fnd4fRa0,https://api.spotify.com/v1/audio-analysis/05GsNucq8Bngd9fnd4fRa0,238867.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
Music For a Sushi Restaurant___Harry Styles,0.72,0.715,11.0,-4.652,1.0,0.04,0.258,0.0568,0.107,0.357,107.041,audio_features,5LYMamLv12UPbemOaTPyeV,spotify:track:5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/tracks/5LYMamLv12UPbemOaTPyeV,https://api.spotify.com/v1/audio-analysis/5LYMamLv12UPbemOaTPyeV,193813.0,4.0,Harry's House,5r36AJ6VOJtp00oxSkBZ5h
Melody (feat. Jon Becker) - Thimlife & Lost Diaries Remix___Cadmium,0.502,0.479,9.0,-10.901,1.0,0.0524,0.303,1.19e-05,0.0729,0.271,169.772,audio_features,2aFaYe1GSHtTC57KvuDLfB,spotify:track:2aFaYe1GSHtTC57KvuDLfB,https://api.spotify.com/v1/tracks/2aFaYe1GSHtTC57KvuDLfB,https://api.spotify.com/v1/audio-analysis/2aFaYe1GSHtTC57KvuDLfB,189176.0,4.0,Melody (feat. Jon Becker) [Thimlife & Lost Diaries Remix],6qqYRkUYSwjByFk0BGipvp
The Delorean is Back and so is Right to Repair___Waveform: The MKBHD Podcast,0.722,0.788,3.0,-5.72,0.0,0.0623,0.00486,0.0,0.415,0.714,121.024,audio_features,1uGVw1POvCaCqfyT9waBSR,spotify:track:1uGVw1POvCaCqfyT9waBSR,https://api.spotify.com/v1/tracks/1uGVw1POvCaCqfyT9waBSR,https://api.spotify.com/v1/audio-analysis/1uGVw1POvCaCqfyT9waBSR,183352.0,4.0,DELOREAN,5StEIpKNWtCHGnuyb6HnRq
Rockabye___Fly By Nightcore,0.72,0.763,9.0,-4.068,0.0,0.0523,0.406,0.0,0.18,0.742,101.965,audio_features,5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,https://api.spotify.com/v1/audio-analysis/5knuzwU65gJK7IF5yJsuaW,251088.0,4.0,Rockabye (feat. Sean Paul & Anne-Marie),3meZFplbMmji648oWUNEfQ
Billie Jean___Michael Jackson,0.92,0.654,11.0,-3.051,0.0,0.0401,0.0236,0.0153,0.036,0.847,117.046,audio_features,5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,293827.0,4.0,Thriller 25 Super Deluxe Edition,1C2h7mLntPSeVYciMRTF4a
lovely (with Khalid)___Billie Eilish,0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,audio_features,0u2P5u6lvoDfwTYjAADbn4,spotify:track:0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,200186.0,4.0,lovely (with Khalid),2sBB17RXTamvj7Ncps15AK
"Light (From ""The Thin Red Line"")___Hans Zimmer",0.0879,0.157,0.0,-16.003,0.0,0.0429,0.895,0.805,0.104,0.0622,73.729,audio_features,7hQ74BUza1hb05GZZD9LuK,spotify:track:7hQ74BUza1hb05GZZD9LuK,https://api.spotify.com/v1/tracks/7hQ74BUza1hb05GZZD9LuK,https://api.spotify.com/v1/audio-analysis/7hQ74BUza1hb05GZZD9LuK,424213.0,3.0,Hans Zimmer - The Classics,1SCyi9a5pOasikidToUY5y
Jango Fett Theme x Boba Fett Theme - Epic Bounty Hunter Version___Krutikov Music,0.314,0.576,4.0,-13.036,1.0,0.0443,0.478,0.834,0.106,0.175,79.581,audio_features,4tQm1tsTZmH11yUvlAv0y1,spotify:track:4tQm1tsTZmH11yUvlAv0y1,https://api.spotify.com/v1/tracks/4tQm1tsTZmH11yUvlAv0y1,https://api.spotify.com/v1/audio-analysis/4tQm1tsTZmH11yUvlAv0y1,161590.0,4.0,The Book of Boba Fett Epic Themes Collection,2Jn58kWZM1H5HBJPbz3bLE
To Be So Lonely___Harry Styles,0.758,0.436,0.0,-7.269,1.0,0.0418,0.618,1.61e-05,0.335,0.605,104.959,audio_features,5JiH89mHrv9oWHlD0T326z,spotify:track:5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/tracks/5JiH89mHrv9oWHlD0T326z,https://api.spotify.com/v1/audio-analysis/5JiH89mHrv9oWHlD0T326z,192080.0,4.0,Fine Line,7xV2TzoaVc0ycW7fwBwAml
John Brown___Blind Boy Grunt (Bob Dylan),0.688,0.221,4.0,-14.771,1.0,0.0475,0.774,0.0,0.177,0.645,115.849,audio_features,76eDdaKuav6cHD01c7tfgc,spotify:track:76eDdaKuav6cHD01c7tfgc,https://api.spotify.com/v1/tracks/76eDdaKuav6cHD01c7tfgc,https://api.spotify.com/v1/audio-analysis/76eDdaKuav6cHD01c7tfgc,264440.0,4.0,"Broadside Ballads, Vol. 1",7FiHsOz055ZtYA6mta2ltA
the lakes___Taylor Swift,0.313,0.258,2.0,-11.532,1.0,0.0383,0.842,1.3e-06,0.0948,0.268,179.947,audio_features,65YnIFKuwUCLIqMHAP8TAm,spotify:track:65YnIFKuwUCLIqMHAP8TAm,https://api.spotify.com/v1/tracks/65YnIFKuwUCLIqMHAP8TAm,https://api.spotify.com/v1/audio-analysis/65YnIFKuwUCLIqMHAP8TAm,211813.0,4.0,folklore: the escapism chapter,0UYykkGEPRrLfarEeclJQ7
Enemy (with JID) - from the series Arcane League of Legends___Imagine Dragons,0.728,0.783,11.0,-4.424,0.0,0.266,0.237,0.0,0.434,0.555,77.011,audio_features,1r9xUipOqoNwggBpENDsvJ,spotify:track:1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/tracks/1r9xUipOqoNwggBpENDsvJ,https://api.spotify.com/v1/audio-analysis/1r9xUipOqoNwggBpENDsvJ,173381.0,4.0,Enemy (with JID) [from the series Arcane League of Legends],1bTgKomQYSkKYPD9UI9W4b
The Spectre___Alan Walker,0.654,0.711,1.0,-7.437,0.0,0.0383,0.0214,0.00191,0.0903,0.198,127.957,audio_features,2DGa7iaidT5s0qnINlwMjJ,spotify:track:2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/tracks/2DGa7iaidT5s0qnINlwMjJ,https://api.spotify.com/v1/audio-analysis/2DGa7iaidT5s0qnINlwMjJ,193788.0,4.0,The Spectre,1IKRstg3XuCuLWeCg3oaAW
Arcade___Duncan Laurence,0.45,0.329,9.0,-12.603,0.0,0.0441,0.818,0.00109,0.135,0.266,71.884,audio_features,1Xi84slp6FryDSCbzq4UCD,spotify:track:1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/tracks/1Xi84slp6FryDSCbzq4UCD,https://api.spotify.com/v1/audio-analysis/1Xi84slp6FryDSCbzq4UCD,183624.0,3.0,Arcade,7BISGeB7QwhqRIadxuLHfG
Fireflies___Owl City,0.512,0.662,3.0,-6.797,1.0,0.0439,0.0275,0.0,0.118,0.472,180.114,audio_features,3DamFFqW32WihKkTVlwTYQ,spotify:track:3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,228347.0,4.0,Ocean Eyes,3vf65wfk1EEjVhy6BjENsS
Love Story (Taylor’s Version)___Taylor Swift,0.626,0.79,2.0,-4.302,1.0,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,audio_features,3CeCwYWvdfXbZLXFhBrbnf,spotify:track:3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/tracks/3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/audio-analysis/3CeCwYWvdfXbZLXFhBrbnf,235767.0,4.0,Love Story (Taylor’s Version),4j2syEjl3h1To8KbRgvmJn
Interstellar on Piano___Andy Morris,0.324,0.338,9.0,-15.353,0.0,0.0294,0.934,0.926,0.0921,0.0431,67.065,audio_features,06Muk6IyarouV5CXeQ2yBN,spotify:track:06Muk6IyarouV5CXeQ2yBN,https://api.spotify.com/v1/tracks/06Muk6IyarouV5CXeQ2yBN,https://api.spotify.com/v1/audio-analysis/06Muk6IyarouV5CXeQ2yBN,139076.0,4.0,Interstellar on Piano,3Bb2nwKln7t7jzDoUzvIMY
Pep Talk___Natalie Holt,0.218,0.423,5.0,-12.631,0.0,0.0381,0.754,0.939,0.0608,0.0398,126.005,audio_features,6xs9ubJE5RivAztxVzUKlp,spotify:track:6xs9ubJE5RivAztxVzUKlp,https://api.spotify.com/v1/tracks/6xs9ubJE5RivAztxVzUKlp,https://api.spotify.com/v1/audio-analysis/6xs9ubJE5RivAztxVzUKlp,244565.0,4.0,Loki: Vol. 2 (Episodes 4-6) [Original Soundtrack],0KRhT6YRtWbgIhMqyOGAfa
Wanda's Theme (End Credits)___Krutikov Music,0.299,0.294,8.0,-13.742,1.0,0.0369,0.959,0.923,0.132,0.0329,111.208,audio_features,5oM3izWRetYRCrcMCLW1Pn,spotify:track:5oM3izWRetYRCrcMCLW1Pn,https://api.spotify.com/v1/tracks/5oM3izWRetYRCrcMCLW1Pn,https://api.spotify.com/v1/audio-analysis/5oM3izWRetYRCrcMCLW1Pn,119328.0,4.0,WandaVision: Epic Collection,0Kv1LMP19VyAfcQObcYGoV
Avatar: The Last Airbender Theme___Samuel Kim,0.184,0.787,5.0,-7.174,0.0,0.135,0.28,0.635,0.106,0.288,84.728,audio_features,5mapqrhN9e5oJX1zjPleEJ,spotify:track:5mapqrhN9e5oJX1zjPleEJ,https://api.spotify.com/v1/tracks/5mapqrhN9e5oJX1zjPleEJ,https://api.spotify.com/v1/audio-analysis/5mapqrhN9e5oJX1zjPleEJ,196474.0,4.0,Avatar: The Last Airbender (Epic Collection),0gMfU0XHgmEGTNA4xZHWzi
Opening Titles___David Arnold,0.39,0.87,2.0,-9.744,1.0,0.0419,0.00108,0.755,0.0588,0.346,91.903,audio_features,3AHtiSNu2dnIKd5EAJPNSy,spotify:track:3AHtiSNu2dnIKd5EAJPNSy,https://api.spotify.com/v1/tracks/3AHtiSNu2dnIKd5EAJPNSy,https://api.spotify.com/v1/audio-analysis/3AHtiSNu2dnIKd5EAJPNSy,40213.0,3.0,Sherlock (Soundtrack from the TV series),7pnwVXDpAlgDhLS0B6FFBR
Genius___Hans Zimmer,0.459,0.465,9.0,-12.576,0.0,0.045,0.534,0.841,0.109,0.146,144.059,audio_features,0NtwPnylQy2hEP0GcdGnBs,spotify:track:0NtwPnylQy2hEP0GcdGnBs,https://api.spotify.com/v1/tracks/0NtwPnylQy2hEP0GcdGnBs,https://api.spotify.com/v1/audio-analysis/0NtwPnylQy2hEP0GcdGnBs,51326.0,4.0,Genius (National Geographic Original Series Soundtrack),0xBtfXlm0LWivJK8oIeCTe
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version)___Taylor Swift,0.498,0.61,6.0,-5.098,1.0,0.0363,0.271,0.0,0.223,0.474,79.918,audio_features,7qEUFOVcxRI19tbT68JcYK,spotify:track:7qEUFOVcxRI19tbT68JcYK,https://api.spotify.com/v1/tracks/7qEUFOVcxRI19tbT68JcYK,https://api.spotify.com/v1/audio-analysis/7qEUFOVcxRI19tbT68JcYK,245427.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
"Kumkumala (From ""Brahmastra (Telugu)"")___Pritam",,,,,,,,,,,,,,,,,,,,
"Lamentis-1, 2077___Natalie Holt",0.492,0.621,1.0,-13.403,1.0,0.0384,0.289,0.799,0.0855,0.0394,133.042,audio_features,7rzpDMJswLqk4tBwzGo8yq,spotify:track:7rzpDMJswLqk4tBwzGo8yq,https://api.spotify.com/v1/tracks/7rzpDMJswLqk4tBwzGo8yq,https://api.spotify.com/v1/audio-analysis/7rzpDMJswLqk4tBwzGo8yq,114000.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
残酷シャングリラ (TV Size Version)___O★Z,0.518,0.917,1.0,-4.916,1.0,0.152,0.105,0.0,0.27,0.456,135.956,audio_features,5s56Vk8jelVjnyG9xPFPiH,spotify:track:5s56Vk8jelVjnyG9xPFPiH,https://api.spotify.com/v1/tracks/5s56Vk8jelVjnyG9xPFPiH,https://api.spotify.com/v1/audio-analysis/5s56Vk8jelVjnyG9xPFPiH,98839.0,4.0,残酷シャングリラ/BLOODY KISS (TV Size Version),3PN3JVAo4RslU2X8QWUYWj
