,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
1956,Moon Knight Trailer Theme (Day n Nite) - Epic Soundtrack___Krutikov Music,2022-06-28 14:46,Krutikov Music,Moon Knight Trailer Theme (Day n Nite) - Epic Soundtrack,135071,2022-06-28 14:46:00,0.712,0.549,1.0,-12.932,1.0,0.0342,0.0157,0.828,0.0854,0.0591,114.991,audio_features,3gDiHY5cAPrOqrRrWRM3UO,spotify:track:3gDiHY5cAPrOqrRrWRM3UO,https://api.spotify.com/v1/tracks/3gDiHY5cAPrOqrRrWRM3UO,https://api.spotify.com/v1/audio-analysis/3gDiHY5cAPrOqrRrWRM3UO,135072.0,4.0,Moon Knight Trailer Theme (Day n Nite),3wsk3B2BIWOpJS4qaXjSZv
1957,Xu Shang-Chi___Joel P West,2022-06-28 15:59,Joel P West,Xu Shang-Chi,51070,2022-06-28 15:59:00,0.373,0.748,9.0,-8.472,0.0,0.0484,0.24,0.954,0.066,0.568,86.954,audio_features,0U1X5zc0wvbT6C3YQEpK0q,spotify:track:0U1X5zc0wvbT6C3YQEpK0q,https://api.spotify.com/v1/tracks/0U1X5zc0wvbT6C3YQEpK0q,https://api.spotify.com/v1/audio-analysis/0U1X5zc0wvbT6C3YQEpK0q,175768.0,4.0,Shang-Chi and the Legend of the Ten Rings (Original Score),72LIvmrUE6L6bBO5gzvbya
1958,brutal___Olivia Rodrigo,2022-06-28 16:01,Olivia Rodrigo,brutal,143746,2022-06-28 16:01:00,0.672,0.526,4.0,-6.446,1.0,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,audio_features,6SRsiMl7w1USE4mFqrOhHC,spotify:track:6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/tracks/6SRsiMl7w1USE4mFqrOhHC,https://api.spotify.com/v1/audio-analysis/6SRsiMl7w1USE4mFqrOhHC,143747.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1959,traitor___Olivia Rodrigo,2022-06-28 16:06,Olivia Rodrigo,traitor,229226,2022-06-28 16:06:00,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1960,drivers license___Olivia Rodrigo,2022-06-28 16:10,Olivia Rodrigo,drivers license,242013,2022-06-28 16:10:00,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1961,"1 step forward, 3 steps back___Olivia Rodrigo",2022-06-28 16:13,Olivia Rodrigo,"1 step forward, 3 steps back",163586,2022-06-28 16:13:00,0.473,0.203,2.0,-12.627,1.0,0.102,0.941,0.0,0.126,0.419,168.884,audio_features,4wcBRRpIfesgcyUtis7PEg,spotify:track:4wcBRRpIfesgcyUtis7PEg,https://api.spotify.com/v1/tracks/4wcBRRpIfesgcyUtis7PEg,https://api.spotify.com/v1/audio-analysis/4wcBRRpIfesgcyUtis7PEg,163587.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1962,deja vu___Olivia Rodrigo,2022-06-28 16:17,Olivia Rodrigo,deja vu,215506,2022-06-28 16:17:00,0.442,0.612,2.0,-7.222,1.0,0.112,0.584,5.7e-06,0.37,0.178,180.917,audio_features,6HU7h9RYOaPRFeh0R3UeAr,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1963,good 4 u___Olivia Rodrigo,2022-06-28 16:20,Olivia Rodrigo,good 4 u,178146,2022-06-28 16:20:00,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,audio_features,4ZtFanR9U6ndgddUvNcjcG,spotify:track:4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1964,enough for you___Olivia Rodrigo,2022-06-28 16:24,Olivia Rodrigo,enough for you,202826,2022-06-28 16:24:00,0.638,0.259,7.0,-10.706,1.0,0.0898,0.753,0.0,0.219,0.269,88.485,audio_features,2TOzTqQXNmR2zDJXihjZ2e,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,https://api.spotify.com/v1/tracks/2TOzTqQXNmR2zDJXihjZ2e,https://api.spotify.com/v1/audio-analysis/2TOzTqQXNmR2zDJXihjZ2e,202827.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1965,happier___Olivia Rodrigo,2022-06-28 16:28,Olivia Rodrigo,happier,175933,2022-06-28 16:28:00,0.395,0.443,6.0,-9.72,1.0,0.133,0.765,9.67e-06,0.0839,0.338,168.924,audio_features,2tGvwE8GcFKwNdAXMnlbfl,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,175933.0,3.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1966,"jealousy, jealousy___Olivia Rodrigo",2022-06-28 16:31,Olivia Rodrigo,"jealousy, jealousy",173160,2022-06-28 16:31:00,0.695,0.575,10.0,-6.334,0.0,0.116,0.198,0.0,0.0614,0.699,163.929,audio_features,0MMyJUC3WNnFS1lit5pTjk,spotify:track:0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,https://api.spotify.com/v1/audio-analysis/0MMyJUC3WNnFS1lit5pTjk,173160.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1967,favorite crime___Olivia Rodrigo,2022-06-28 16:33,Olivia Rodrigo,favorite crime,152666,2022-06-28 16:33:00,0.369,0.272,9.0,-10.497,1.0,0.0364,0.866,0.0,0.147,0.218,172.929,audio_features,5JCoSi02qi3jJeHdZXMmR8,spotify:track:5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,152667.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1968,hope ur ok___Olivia Rodrigo,2022-06-28 16:37,Olivia Rodrigo,hope ur ok,209560,2022-06-28 16:37:00,0.443,0.298,0.0,-12.181,1.0,0.0644,0.388,1e-05,0.103,0.172,77.253,audio_features,1zejeOnykpCoyVSit6Bwp3,spotify:track:1zejeOnykpCoyVSit6Bwp3,https://api.spotify.com/v1/tracks/1zejeOnykpCoyVSit6Bwp3,https://api.spotify.com/v1/audio-analysis/1zejeOnykpCoyVSit6Bwp3,209560.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
1969,Love the Haters___Olivia Rodrigo,2022-06-28 16:38,Olivia Rodrigo,Love the Haters,55637,2022-06-28 16:38:00,0.759,0.792,4.0,-5.737,1.0,0.174,0.107,0.0,0.194,0.959,108.011,audio_features,1glFzU55j6ji6xYEMlvEUx,spotify:track:1glFzU55j6ji6xYEMlvEUx,https://api.spotify.com/v1/tracks/1glFzU55j6ji6xYEMlvEUx,https://api.spotify.com/v1/audio-analysis/1glFzU55j6ji6xYEMlvEUx,94406.0,4.0,Bizaardvark (Music from the TV Series),40YjPXmE1d3ajv2dcU2Bhx
1970,TVA___Natalie Holt,2022-06-28 16:41,Natalie Holt,TVA,148680,2022-06-28 16:41:00,0.492,0.499,1.0,-11.58,1.0,0.0378,0.0229,0.717,0.767,0.111,108.057,audio_features,50dHgEzyYyytE1JxxBUDgj,spotify:track:50dHgEzyYyytE1JxxBUDgj,https://api.spotify.com/v1/tracks/50dHgEzyYyytE1JxxBUDgj,https://api.spotify.com/v1/audio-analysis/50dHgEzyYyytE1JxxBUDgj,148680.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1971,Reset Charges___Natalie Holt,2022-06-28 16:43,Natalie Holt,Reset Charges,147915,2022-06-28 16:43:00,0.177,0.625,5.0,-10.018,0.0,0.0394,0.000515,0.572,0.208,0.449,75.779,audio_features,47Uwkjr1vrKCPbnHcLcB0u,spotify:track:47Uwkjr1vrKCPbnHcLcB0u,https://api.spotify.com/v1/tracks/47Uwkjr1vrKCPbnHcLcB0u,https://api.spotify.com/v1/audio-analysis/47Uwkjr1vrKCPbnHcLcB0u,147916.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1972,Glorious Purpose___Natalie Holt,2022-06-28 16:46,Natalie Holt,Glorious Purpose,154000,2022-06-28 16:46:00,0.147,0.216,0.0,-17.668,0.0,0.0404,0.858,0.974,0.157,0.038,67.579,audio_features,2lYt2cQkAJRTpQ8BHMBbgz,spotify:track:2lYt2cQkAJRTpQ8BHMBbgz,https://api.spotify.com/v1/tracks/2lYt2cQkAJRTpQ8BHMBbgz,https://api.spotify.com/v1/audio-analysis/2lYt2cQkAJRTpQ8BHMBbgz,154000.0,3.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1973,Mischievous Scamp___Natalie Holt,2022-06-28 16:48,Natalie Holt,Mischievous Scamp,88748,2022-06-28 16:48:00,0.53,0.495,1.0,-15.356,1.0,0.0346,0.892,0.848,0.109,0.175,146.914,audio_features,3PvZpCkHqsDqAr1jhCMUQJ,spotify:track:3PvZpCkHqsDqAr1jhCMUQJ,https://api.spotify.com/v1/tracks/3PvZpCkHqsDqAr1jhCMUQJ,https://api.spotify.com/v1/audio-analysis/3PvZpCkHqsDqAr1jhCMUQJ,88749.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1974,"Lamentis-1, 2077___Natalie Holt",2022-06-28 16:50,Natalie Holt,"Lamentis-1, 2077",114000,2022-06-28 16:50:00,0.492,0.621,1.0,-13.403,1.0,0.0384,0.289,0.799,0.0855,0.0394,133.042,audio_features,7rzpDMJswLqk4tBwzGo8yq,spotify:track:7rzpDMJswLqk4tBwzGo8yq,https://api.spotify.com/v1/tracks/7rzpDMJswLqk4tBwzGo8yq,https://api.spotify.com/v1/audio-analysis/7rzpDMJswLqk4tBwzGo8yq,114000.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1975,DB Cooper___Natalie Holt,2022-06-28 16:52,Natalie Holt,DB Cooper,95125,2022-06-28 16:52:00,0.66,0.466,7.0,-12.345,0.0,0.0504,0.285,0.975,0.0574,0.576,118.94,audio_features,7hUf0ljlYiQIbH5QTgbrJK,spotify:track:7hUf0ljlYiQIbH5QTgbrJK,https://api.spotify.com/v1/tracks/7hUf0ljlYiQIbH5QTgbrJK,https://api.spotify.com/v1/audio-analysis/7hUf0ljlYiQIbH5QTgbrJK,95125.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1976,Frigga___Natalie Holt,2022-06-28 16:54,Natalie Holt,Frigga,141386,2022-06-28 16:54:00,0.171,0.282,0.0,-19.963,0.0,0.0382,0.879,0.868,0.0718,0.0297,125.549,audio_features,7fW4pV24m1fphqn6666IpJ,spotify:track:7fW4pV24m1fphqn6666IpJ,https://api.spotify.com/v1/tracks/7fW4pV24m1fphqn6666IpJ,https://api.spotify.com/v1/audio-analysis/7fW4pV24m1fphqn6666IpJ,141387.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1977,"Gobi, 2012___Natalie Holt",2022-06-28 16:57,Natalie Holt,"Gobi, 2012",180396,2022-06-28 16:57:00,0.394,0.444,1.0,-16.246,1.0,0.0395,0.49,0.873,0.0673,0.0387,133.036,audio_features,51jHk5XWRx4POz9rRQNvEM,spotify:track:51jHk5XWRx4POz9rRQNvEM,https://api.spotify.com/v1/tracks/51jHk5XWRx4POz9rRQNvEM,https://api.spotify.com/v1/audio-analysis/51jHk5XWRx4POz9rRQNvEM,180397.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1978,"New York, 2012___Natalie Holt",2022-06-28 16:58,Natalie Holt,"New York, 2012",90442,2022-06-28 16:58:00,0.22,0.348,11.0,-17.103,1.0,0.0368,0.788,0.941,0.135,0.0381,59.046,audio_features,4SXNqRILvifNQVbAJsfqw1,spotify:track:4SXNqRILvifNQVbAJsfqw1,https://api.spotify.com/v1/tracks/4SXNqRILvifNQVbAJsfqw1,https://api.spotify.com/v1/audio-analysis/4SXNqRILvifNQVbAJsfqw1,90443.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1979,"Salina, 1858___Natalie Holt",2022-06-28 17:00,Natalie Holt,"Salina, 1858",99840,2022-06-28 17:00:00,0.173,0.295,1.0,-15.805,1.0,0.0442,0.436,0.855,0.0976,0.0393,119.007,audio_features,14OYhOhKkaglvdjBFi3ZdM,spotify:track:14OYhOhKkaglvdjBFi3ZdM,https://api.spotify.com/v1/tracks/14OYhOhKkaglvdjBFi3ZdM,https://api.spotify.com/v1/audio-analysis/14OYhOhKkaglvdjBFi3ZdM,99840.0,3.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1980,TVA First View___Natalie Holt,2022-06-28 17:02,Natalie Holt,TVA First View,66826,2022-06-28 17:02:00,0.0807,0.336,0.0,-13.138,1.0,0.0385,0.7,0.989,0.134,0.0374,83.073,audio_features,6CqfxS51FLktbpyJMxGwFJ,spotify:track:6CqfxS51FLktbpyJMxGwFJ,https://api.spotify.com/v1/tracks/6CqfxS51FLktbpyJMxGwFJ,https://api.spotify.com/v1/audio-analysis/6CqfxS51FLktbpyJMxGwFJ,66827.0,3.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1981,Catch Up___Natalie Holt,2022-06-28 17:02,Natalie Holt,Catch Up,31960,2022-06-28 17:02:00,0.308,0.478,7.0,-10.344,0.0,0.0323,0.445,0.307,0.257,0.0637,100.452,audio_features,5xwYLXOvJZsLqkKa8d2job,spotify:track:5xwYLXOvJZsLqkKa8d2job,https://api.spotify.com/v1/tracks/5xwYLXOvJZsLqkKa8d2job,https://api.spotify.com/v1/audio-analysis/5xwYLXOvJZsLqkKa8d2job,97912.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1982,Candy___Doja Cat,2022-06-29 10:45,Doja Cat,Candy,6954,2022-06-29 10:45:00,0.689,0.516,8.0,-5.857,1.0,0.0444,0.513,0.0,0.163,0.209,124.876,audio_features,1VJwtWR6z7SpZRwipI12be,spotify:track:1VJwtWR6z7SpZRwipI12be,https://api.spotify.com/v1/tracks/1VJwtWR6z7SpZRwipI12be,https://api.spotify.com/v1/audio-analysis/1VJwtWR6z7SpZRwipI12be,190920.0,4.0,Amala,54tInqO543zy0Y5F2VsUQI
1983,"New York, 2012___Natalie Holt",2022-06-29 10:54,Natalie Holt,"New York, 2012",2858,2022-06-29 10:54:00,0.22,0.348,11.0,-17.103,1.0,0.0368,0.788,0.941,0.135,0.0381,59.046,audio_features,4SXNqRILvifNQVbAJsfqw1,spotify:track:4SXNqRILvifNQVbAJsfqw1,https://api.spotify.com/v1/tracks/4SXNqRILvifNQVbAJsfqw1,https://api.spotify.com/v1/audio-analysis/4SXNqRILvifNQVbAJsfqw1,90443.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1984,Loki Green Theme___Natalie Holt,2022-06-29 10:57,Natalie Holt,Loki Green Theme,144761,2022-06-29 10:57:00,0.458,0.475,5.0,-12.581,1.0,0.032,0.76,0.836,0.125,0.132,126.055,audio_features,5T7DUEeAj0hkMLTzIlDCRz,spotify:track:5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/tracks/5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/audio-analysis/5T7DUEeAj0hkMLTzIlDCRz,144762.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
1985,In The Dark (with Jhené Aiko)___Swae Lee,2022-06-29 14:10,Swae Lee,In The Dark (with Jhené Aiko),161146,2022-06-29 14:10:00,0.686,0.654,6.0,-6.7,1.0,0.0936,0.433,0.0,0.108,0.663,98.077,audio_features,0zaoWwS8RpE3LSDdmkg8TC,spotify:track:0zaoWwS8RpE3LSDdmkg8TC,https://api.spotify.com/v1/tracks/0zaoWwS8RpE3LSDdmkg8TC,https://api.spotify.com/v1/audio-analysis/0zaoWwS8RpE3LSDdmkg8TC,161147.0,4.0,Shang-Chi and The Legend of The Ten Rings: The Album,2kAqjStKcwlDD59H0llhGC
1986,Red (Taylor's Version)___Taylor Swift,2022-06-29 14:13,Taylor Swift,Red (Taylor's Version),146332,2022-06-29 14:13:00,0.516,0.777,1.0,-4.908,0.0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,audio_features,4OAuvHryIVv4kMDNSLuPt6,spotify:track:4OAuvHryIVv4kMDNSLuPt6,https://api.spotify.com/v1/tracks/4OAuvHryIVv4kMDNSLuPt6,https://api.spotify.com/v1/audio-analysis/4OAuvHryIVv4kMDNSLuPt6,223093.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
1987,Red (Taylor's Version)___Taylor Swift,2022-06-29 14:18,Taylor Swift,Red (Taylor's Version),223093,2022-06-29 14:18:00,0.516,0.777,1.0,-4.908,0.0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,audio_features,4OAuvHryIVv4kMDNSLuPt6,spotify:track:4OAuvHryIVv4kMDNSLuPt6,https://api.spotify.com/v1/tracks/4OAuvHryIVv4kMDNSLuPt6,https://api.spotify.com/v1/audio-analysis/4OAuvHryIVv4kMDNSLuPt6,223093.0,4.0,Red (Taylor's Version),6kZ42qRrzov54LcAk4onW9
1988,Run It (feat. Rick Ross & Rich Brian)___DJ Snake,2022-06-29 14:21,DJ Snake,Run It (feat. Rick Ross & Rich Brian),163373,2022-06-29 14:21:00,0.688,0.725,2.0,-7.806,1.0,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,audio_features,5x4vgABKiGp4Vg7ZyFRxhn,spotify:track:5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/tracks/5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/audio-analysis/5x4vgABKiGp4Vg7ZyFRxhn,163373.0,4.0,Shang-Chi and The Legend of The Ten Rings: The Album,2kAqjStKcwlDD59H0llhGC
1989,Yalgaar___Ajey Nagar (CarryMinati),2022-06-29 14:24,Ajey Nagar (CarryMinati),Yalgaar,195652,2022-06-29 14:24:00,0.726,0.818,6.0,-6.522,0.0,0.176,0.538,1.01e-06,0.111,0.812,92.033,audio_features,0RGp4KA9wvndxqPIWoKwnD,spotify:track:0RGp4KA9wvndxqPIWoKwnD,https://api.spotify.com/v1/tracks/0RGp4KA9wvndxqPIWoKwnD,https://api.spotify.com/v1/audio-analysis/0RGp4KA9wvndxqPIWoKwnD,195652.0,4.0,Yalgaar (Original),6JoCfnx3ytn78UHeEwFS5I
1990,Sunflower - Spider-Man: Into the Spider-Verse___Post Malone,2022-06-29 14:27,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040,2022-06-29 14:27:00,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040.0,4.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs
1991,The Winter Soldier___Henry Jackman,2022-06-29 14:34,Henry Jackman,The Winter Soldier,384666,2022-06-29 14:34:00,0.252,0.378,1.0,-15.31,1.0,0.0393,0.00405,0.939,0.469,0.0351,114.955,audio_features,53xdABEP9hyvBwvuXpzeXG,spotify:track:53xdABEP9hyvBwvuXpzeXG,https://api.spotify.com/v1/tracks/53xdABEP9hyvBwvuXpzeXG,https://api.spotify.com/v1/audio-analysis/53xdABEP9hyvBwvuXpzeXG,384667.0,4.0,Captain America: The Winter Soldier (Original Motion Picture Soundtrack),3nWTffckeFVKV26BNZgKCl
1992,Wolves___Selena Gomez,2022-06-29 14:38,Selena Gomez,Wolves,197993,2022-06-29 14:38:00,0.724,0.804,11.0,-4.614,0.0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993.0,4.0,Wolves,5gQZvWM1o8NkQndueJtZcP
1993,Coca Cola___Tony Kakkar,2022-06-29 14:41,Tony Kakkar,Coca Cola,179225,2022-06-29 14:41:00,0.722,0.867,0.0,-3.652,0.0,0.0904,0.121,0.0052,0.123,0.893,102.009,audio_features,2toqtjS6MaIRtkmPiYJgGS,spotify:track:2toqtjS6MaIRtkmPiYJgGS,https://api.spotify.com/v1/tracks/2toqtjS6MaIRtkmPiYJgGS,https://api.spotify.com/v1/audio-analysis/2toqtjS6MaIRtkmPiYJgGS,179225.0,4.0,Luka Chuppi,2PG8bWWdY7tlig5N178jfB
1994,Shape of You___Ed Sheeran,2022-06-29 14:50,Ed Sheeran,Shape of You,233712,2022-06-29 14:50:00,0.825,0.652,1.0,-3.183,0.0,0.0802,0.581,0.0,0.0931,0.931,95.977,audio_features,7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,233713.0,4.0,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu
1995,"The Docking Scene (From ""Interstellar"")___Hans Zimmer",2022-06-29 14:58,Hans Zimmer,"The Docking Scene (From ""Interstellar"")",106,2022-06-29 14:58:00,0.477,0.264,0.0,-15.339,1.0,0.0311,0.319,0.8,0.0495,0.153,119.976,audio_features,0uIEgUWO6a1MrrSY0HkReb,spotify:track:0uIEgUWO6a1MrrSY0HkReb,https://api.spotify.com/v1/tracks/0uIEgUWO6a1MrrSY0HkReb,https://api.spotify.com/v1/audio-analysis/0uIEgUWO6a1MrrSY0HkReb,216587.0,4.0,Hans Zimmer - The Classics,1SCyi9a5pOasikidToUY5y
1996,Watermelon Sugar___Harry Styles,2022-06-29 14:58,Harry Styles,Watermelon Sugar,0,2022-06-29 14:58:00,0.548,0.816,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000.0,4.0,Fine Line,7xV2TzoaVc0ycW7fwBwAml
1997,The Train___Olivia Sanabia,2022-06-29 14:58,Olivia Sanabia,The Train,184250,2022-06-29 14:58:00,0.573,0.741,9.0,-7.076,1.0,0.0688,0.71,8.64e-06,0.364,0.672,107.993,audio_features,5cXL2VUFoS6swssv1lpZZO,spotify:track:5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/tracks/5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/audio-analysis/5cXL2VUFoS6swssv1lpZZO,199627.0,4.0,The Train,5v9mHG9evQYdfr6lJyczR9
1998,"Something in the way (from ""The Batman"" DC FanDome trailer) - Cover Version___Alala",2022-06-29 14:58,Alala,"Something in the way (from ""The Batman"" DC FanDome trailer) - Cover Version",20764,2022-06-29 14:58:00,0.457,0.423,1.0,-9.895,1.0,0.0317,0.528,0.16,0.138,0.0979,106.024,audio_features,0SVDc9FEvo2W1RqqSG14P6,spotify:track:0SVDc9FEvo2W1RqqSG14P6,https://api.spotify.com/v1/tracks/0SVDc9FEvo2W1RqqSG14P6,https://api.spotify.com/v1/audio-analysis/0SVDc9FEvo2W1RqqSG14P6,253585.0,4.0,"Something in the way (from ""The Batman"" DC FanDome trailer) [Cover Version]",6TVHELp6EPuLl1MYU40j5G
1999,Blinding Lights___The Weeknd,2022-06-29 15:02,The Weeknd,Blinding Lights,200040,2022-06-29 15:02:00,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,After Hours,4yP0hdKOZPNshxUOjY0cZj
2000,Loki Green Theme___Natalie Holt,2022-06-29 16:19,Natalie Holt,Loki Green Theme,5525,2022-06-29 16:19:00,0.458,0.475,5.0,-12.581,1.0,0.032,0.76,0.836,0.125,0.132,126.055,audio_features,5T7DUEeAj0hkMLTzIlDCRz,spotify:track:5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/tracks/5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/audio-analysis/5T7DUEeAj0hkMLTzIlDCRz,144762.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
2001,Loki Green Theme___Natalie Holt,2022-06-29 16:19,Natalie Holt,Loki Green Theme,1429,2022-06-29 16:19:00,0.458,0.475,5.0,-12.581,1.0,0.032,0.76,0.836,0.125,0.132,126.055,audio_features,5T7DUEeAj0hkMLTzIlDCRz,spotify:track:5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/tracks/5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/audio-analysis/5T7DUEeAj0hkMLTzIlDCRz,144762.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
